,concept,ui,source,sourceConcept,obsolete,name,termType,language
2227,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0390856,A0803234,MSH,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSH/M0263486,false,TA-HPV vaccine,CE,ENG
2228,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0390856,A7649227,NCI,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/NCI/C2403,false,Human Papillomavirus TA,SY,ENG
2229,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0390856,A7649228,NCI,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/NCI/C2403,false,Human Papillomavirus Tumor Antigen Vaccine,PT,ENG
2230,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0390856,A11280273,MSH,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSH/M0263486,false,"human papillomavirus vaccine, TA",NM,ENG
2231,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0390856,A4352592,PDQ,NONE,false,human papillomavirus TA,SY,ENG
2232,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0390856,A11280274,MSH,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSH/M0263486,false,TA-human papillomavirus vaccine,CE,ENG
2233,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C1512689,A7650088,NCI,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/NCI/C29918,false,Inactivated Vaccinia Virus,PT,ENG
2234,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0281606,A1308947,CSP,NONE,false,recombinant virus vaccine,ET,ENG
2235,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0281606,A7660790,NCI,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/NCI/C1572,false,Recombinant Viral Vaccine,PT,ENG
2236,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C1552907,A14026842,MEDCIN,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MEDCIN/133324,false,adenovirus vaccine (medication),FN,ENG
2237,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C1552907,A10791820,NCI,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/NCI/C49146,false,Adenovirus Vaccine,PT,ENG
2238,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C1552907,A22795775,MSH,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSH/M0569028,false,Adenovirus Vaccines,MH,ENG
2239,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C1552907,A26664872,MSH,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSH/M0569028,false,"Vaccines, Adenovirus",ET,ENG
2240,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C1552907,A14163138,MEDCIN,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MEDCIN/133324,false,adenovirus vaccine,PT,ENG
2241,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C1552907,A8328396,MTH,NONE,false,Adenovirus Vaccine,PN,ENG
2242,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C1552907,A27793335,CVX,NONE,false,"adenovirus vaccine, unspecified formulation",PT,ENG
2243,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C1552907,A27796588,CVX,NONE,false,"adenovirus, unspecified formulation",AB,ENG
2244,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C1552907,A23075422,VANDF,NONE,false,ADENOVIRUS VACCINE,IN,ENG
2245,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C1552907,A8322529,HL7V3.0,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/HL7V3.0/11168,false,"adenovirus, NOS",PT,ENG
2246,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C1552907,A14079911,MEDCIN,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MEDCIN/133324,false,vaccines viral adenovirus,SY,ENG
2247,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C1552907,A32289857,MSH,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSH/M0569028,false,Adenovirus Vaccine,ET,ENG
2248,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C1552907,A32295850,MSH,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSH/M0569028,false,"Vaccine, Adenovirus",PM,ENG
2249,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C1552907,A21108413,MSHFRE,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHFRE/M0569028,false,Vaccins anti-adénovirus,MH,FRE
2250,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C1552907,A21156442,MSHGER,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHGER/M0569028,false,"Vakzine, Adenovirus",MH,GER
2251,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C1552907,A21159282,MSHITA,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHITA/M0569028,false,Vaccini adenovirali,MH,ITA
2252,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C1552907,A33234882,MSHPOR,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHPOR/M0569028,false,Vacina contra Adenovírus,ET,POR
2253,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C1552907,A21162801,MSHRUS,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHRUS/M0569028,false,ВАКЦИНЫ ПРОТИВ АДЕНОВИРУСОВ,MH,RUS
2254,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C1552907,A21162520,MSHRUS,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHRUS/M0569028,false,ВАКЦИНЫ ПРОТИВ АДЕНОВИРУСНЫХ ИНФЕКЦИЙ,SY,RUS
2255,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C1552907,A27541373,MSHCZE,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHCZE/M0569028,false,adenoviry - vakcíny,ET,CZE
2256,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C1706719,A10813814,NCI,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/NCI/C48368,false,Adenovector Encoding MDA7,PT,ENG
2257,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C1706719,A30291889,NCI,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/NCI/C48368,false,Ad-MDA-7,SY,ENG
2258,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C1706719,A11919366,PDQ,NONE,false,adenovector encoding IL24,SY,ENG
2259,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C1706719,A11914573,PDQ,NONE,false,adenovector encoding MDA7,PT,ENG
2260,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0796342,A34970733,DRUGBANK,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/DRUGBANK/DB17181,false,Adenovirus-CD 154,SY,ENG
2261,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0796342,A34970732,DRUGBANK,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/DRUGBANK/DB17181,false,Adenovirus encoding the recombinant CD40 ligand,SY,ENG
2262,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0796342,A29937955,PDQ,NONE,false,Ad-CD154,SY,ENG
2263,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0796342,A7751276,MTH,NONE,false,Adenovirus 5-CD40-L Vector,PN,ENG
2264,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0796342,A29937956,PDQ,NONE,false,rAd-hCD40L,SY,ENG
2265,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0796342,A34967195,DRUGBANK,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/DRUGBANK/DB17181,false,rAd.CD40L,SY,ENG
2266,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0796342,A4357886,PDQ,NONE,false,adenovirus 5-CD40-L vector,PT,ENG
2267,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0796342,A7654317,NCI,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/NCI/C2493,false,Ad-CD40 Ligand,SY,ENG
2268,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0796342,A10813815,NCI,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/NCI/C2493,false,Adenovirus 5-CD40 Ligand,PT,ENG
2269,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0796342,A27372197,NCI,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/NCI/C2493,false,RAd-hCD40L,SY,ENG
2270,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0796342,A29950135,PDQ,NONE,false,Ad-CD40 ligand,SY,ENG
2271,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0796342,A34968263,DRUGBANK,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/DRUGBANK/DB17181,false,Immune Stimulatory Factor 35,SY,ENG
2272,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0796342,A4362535,PDQ,NONE,false,AD-CD40-L,AB,ENG
2273,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0796342,A35719626,DRUGBANK,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/DRUGBANK/DB17181,false,Ad-CD154,SY,ENG
2274,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0796342,A29931810,PDQ,NONE,false,adenovirus 5-CD40 ligand,SY,ENG
2275,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C1328161,A10815591,NCI,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/NCI/C49289,false,Recombinant Adenovirus-L523S Vaccine,PT,ENG
2276,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C1328161,A29931086,PDQ,NONE,false,Ad/L523S,AB,ENG
2277,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C1328161,A11913954,PDQ,NONE,false,recombinant adenovirus-L523S vaccine,PT,ENG
2278,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C1328161,A7755195,MTH,NONE,false,adenovirus L523S vaccine,PN,ENG
2279,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C1541362,A10816983,NCI,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/NCI/C48372,false,Alpha Fetoprotein Adenoviral Vector Vaccine,PT,ENG
2280,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C1541362,A8286452,PDQ,NONE,false,alpha fetoprotein adenoviral vector vaccine,PT,ENG
2281,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C1541362,A8285639,PDQ,NONE,false,AdVhAFP,AB,ENG
2282,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C1831867,A12787704,NCI,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/NCI/C62527,false,Adenovirus Encoding Rat HER-2/neu,PT,ENG
2283,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C1831867,A11914672,PDQ,NONE,false,adenovirus encoding rat Her-2/neu,PT,ENG
2284,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C1831638,A12808870,NCI,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/NCI/C37515,false,Adenovirus-interleukin-12,SY,ENG
2285,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C1831638,A11914543,PDQ,NONE,false,adenovirus-mediated human interleukin-12,PT,ENG
2286,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C1831638,A11920171,PDQ,NONE,false,adenovirus-interleukin-12,SY,ENG
2287,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C1831638,A12808869,NCI,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/NCI/C37515,false,Adenovirus-mediated Human Interleukin-12,PT,ENG
2288,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C1831638,A11917887,PDQ,NONE,false,Ad.hIL-12,AB,ENG
2289,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C2700160,A29950550,PDQ,NONE,false,Ad-sig-hMUC1/ecdCD40L adenoviral vector vaccine,SY,ENG
2290,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C2700160,A16765705,NCI,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/NCI/C77910,false,Ad-sig-hMUC-1/ecdCD40L Adenoviral Vector Vaccine,SY,ENG
2291,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C2700160,A29947524,PDQ,NONE,false,Ad-sig-hMUC-1/ecdCD40L vaccine,PT,ENG
2292,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C2700160,A29935322,PDQ,NONE,false,Ad-sig-hMUC1/ecdCD40L Vaccine,LV,ENG
2293,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C2700160,A16765704,NCI,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/NCI/C77910,false,Ad-sig-hMUC-1/ecdCD40L Vaccine,PT,ENG
2294,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C1327819,A4361894,PDQ,NONE,false,tumor necrosis factor adenovirus 5 vector,SY,ENG
2295,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C1327819,A4362518,PDQ,NONE,false,Ad5-TNFa,AB,ENG
2296,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C1327819,A17698786,NCI,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/NCI/C26444,false,Adenovirus 5-Tumor Necrosis Factor Alpha,SY,ENG
2297,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C1327819,A29934079,PDQ,NONE,false,golnerminogene pradenovec,PT,ENG
2298,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C1327819,A4362633,PDQ,NONE,false,AdGV11-TNFalpha,SY,ENG
2299,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C1327819,A34967603,DRUGBANK,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/DRUGBANK/DB17245,false,Golnerminogene pradenovec,IN,ENG
2300,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C1327819,A11914739,PDQ,NONE,false,Ad 5-TNF Alpha,AB,ENG
2301,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C1327819,A17687339,NCI,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/NCI/C26444,false,Golnerminogene Pradenovec,PT,ENG
2302,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C1327819,A29931057,PDQ,NONE,false,adenovirus 5-tumor necrosis factor alpha,SY,ENG
2303,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0393035,A7583149,NCI,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/NCI/C2423,false,SCH-58500,CCN,ENG
2304,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0393035,A11918394,PDQ,NONE,false,Sch 58500,LV,ENG
2305,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0393035,A35716373,DRUGBANK,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/DRUGBANK/DB17416,false,SCH58500,SY,ENG
2306,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0393035,A29947015,PDQ,NONE,false,recombinant adenovirus-p53 SCH-58500,PT,ENG
2307,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0393035,A19029798,NCI,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/NCI/C2423,false,Recombinant Adenovirus-p53 SCH-58500,PT,ENG
2308,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0393035,A7583148,NCI,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/NCI/C2423,false,SCH 58500,CCN,ENG
2309,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0393035,A29934780,PDQ,NONE,false,SCH-58500,CCN,ENG
2310,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0393035,A35407458,DRUGBANK,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/DRUGBANK/DB17416,false,SCH-58500,IN,ENG
2311,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0393035,A35704363,DRUGBANK,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/DRUGBANK/DB17416,false,SCH 58500,SY,ENG
2312,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C2984195,A19053978,NCI,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/NCI/C91373,false,Ad5 CEA Vaccine,SY,ENG
2313,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C2984195,A29947848,PDQ,NONE,false,"adenoviral vector Ad5 [E1-, E2b-]-CEA vaccine",SY,ENG
2314,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C2984195,A19040894,NCI,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/NCI/C91373,false,Adenoviral Vector Ad5-CEA(6D) Vaccine,PT,ENG
2315,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C2984195,A29944819,PDQ,NONE,false,"Ad5[E1-,E2b-]-CEA vaccine",AB,ENG
2316,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C2984195,A29938680,PDQ,NONE,false,adenoviral vector Ad5-CEA(6D) vaccine,PT,ENG
2317,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C3273938,A20246471,NCI,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/NCI/C98287,false,CGTG-102,CCN,ENG
2318,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C3273938,A29935929,PDQ,NONE,false,GM-CSF-encoding oncolytic adenovirus CGTG-102,PT,ENG
2319,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C3273938,A29948060,PDQ,NONE,false,CGTG-102,CCN,ENG
2320,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C3273938,A34969492,DRUGBANK,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/DRUGBANK/DB17274,false,CGTG-102,SY,ENG
2321,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C3273938,A34969747,DRUGBANK,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/DRUGBANK/DB17274,false,CGTG 102,SY,ENG
2322,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C3273938,A20249563,NCI,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/NCI/C98287,false,GM-CSF-encoding Oncolytic Adenovirus CGTG-102,PT,ENG
2323,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C3896694,A29933205,PDQ,NONE,false,Ad-MAGE-A3,AB,ENG
2324,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C3896694,A29939341,PDQ,NONE,false,MAGE-A3-expressing adenovirus type5 vaccine,PT,ENG
2325,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C3896694,A29942460,PDQ,NONE,false,AdMA3,AB,ENG
2326,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C3896694,A24378979,NCI,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/NCI/C119614,false,Adenovirus/MAGE-A3,SY,ENG
2327,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C3896694,A24360502,NCI,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/NCI/C119614,false,MAGE-A3-expressing Adenovirus Type 5 Vaccine,PT,ENG
2328,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C3896694,A29948541,PDQ,NONE,false,adenovirus/MAGE-A3,SY,ENG
2329,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C3897767,A24385616,NCI,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/NCI/C116879,false,Recombinant Adenovirus 5 Encoding Tumor Necrosis Factor-related Apoptosis-Inducing Ligand,PT,ENG
2330,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C3897767,A29936014,PDQ,NONE,false,Ad5-TNFSF10,SY,ENG
2331,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C3897767,A24377041,NCI,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/NCI/C116879,false,Ad5-TRAIL,SY,ENG
2332,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C3897767,A29932829,PDQ,NONE,false,recombinant adenovirus 5 encoding tumor necrosis factor-related apoptosis-inducing ligand,PT,ENG
2333,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C3897767,A24364514,NCI,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/NCI/C116879,false,Ad5-TNFSF10,SY,ENG
2334,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C3897767,A29951189,PDQ,NONE,false,Ad5-TRAIL,SY,ENG
2335,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C4048796,A25765903,NCI,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/NCI/C66972,false,INFg-expressing Ad Vaccine ASN-002,SY,ENG
2336,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C4048796,A25760743,NCI,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/NCI/C66972,false,ASN-002,CCN,ENG
2337,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C4048796,A32289942,MSH,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSH/M000734251,false,ASN-002,CE,ENG
2338,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C4048796,A25760157,NCI,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/NCI/C66972,false,Interferon-gamma-expressing Adenovirus Vaccine ASN-002,PT,ENG
2339,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C4048796,A34193038,NCI,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/NCI/C166736,false,ASN002,CCN,ENG
2340,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C4048796,A29953334,PDQ,NONE,false,ASN-002,CCN,ENG
2341,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C4048796,A29935002,PDQ,NONE,false,interferon-gamma-expressing adenovirus vaccine ASN-002,PT,ENG
2342,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C4048796,A29938072,PDQ,NONE,false,INFg-expressing Ad vaccine ASN-002,SY,ENG
2343,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C4048796,A32293368,MSH,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSH/M000734251,false,ASN002,PCE,ENG
2344,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C4055431,A25768978,NCI,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/NCI/C121544,false,Attenuated Chimpanzee Adenovirus 5T4 Vaccine,PT,ENG
2345,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C4055431,A29939406,PDQ,NONE,false,attenuated chimpanzee adenovirus 5T4 vaccine,PT,ENG
2346,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C4055431,A29933288,PDQ,NONE,false,ChAdOx.5T4 vaccine,SY,ENG
2347,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C4055431,A29939407,PDQ,NONE,false,ChAdOx1.5T4 vaccine,SY,ENG
2348,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C4055431,A25761315,NCI,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/NCI/C121544,false,ChAdOx.5T4 Vaccine,SY,ENG
2349,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C4055431,A25765305,NCI,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/NCI/C121544,false,ChAdOx1.5T4 Vaccine,SY,ENG
2350,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C4085935,A26709383,NCI,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/NCI/C123930,false,Oncolytic Adenovirus Ad5-yCD/mutTKSR39rep-hIL12,SY,ENG
2351,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C4085935,A29954843,PDQ,NONE,false,oncolytic adenovirus Ad5-yCD/mutTKSR39rep-hIL12,SY,ENG
2352,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C4085935,A26701959,NCI,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/NCI/C123930,false,Ad5-yCD/mutTKSR39rep-hIL12,PT,ENG
2353,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C4085935,A29939494,PDQ,NONE,false,Ad5-yCD/mutTKSR39rep-hIL12,PT,ENG
2354,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C4289998,A27371791,NCI,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/NCI/C127154,false,Ad-ISF35,PT,ENG
2355,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C4289998,A29933515,PDQ,NONE,false,Ad-ISF35,PT,ENG
2356,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C4289998,A34969089,DRUGBANK,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/DRUGBANK/DB17181,false,Ad-ISF35,IN,ENG
2357,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C4289998,A29945766,PDQ,NONE,false,Ad-CD154 ISF35,SY,ENG
2358,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C4289998,A27377457,NCI,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/NCI/C127154,false,Ad-CD40L ISF35,SY,ENG
2359,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C4289998,A35719627,DRUGBANK,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/DRUGBANK/DB17181,false,Ad-CD40L ISF35,SY,ENG
2360,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C4289998,A29942715,PDQ,NONE,false,Ad-CD40L ISF35,SY,ENG
2361,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C4289998,A29936678,PDQ,NONE,false,recombinant adenovirus encoding CD40 ligand ISF35-transduced B lymphocytes,SY,ENG
2362,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C4289998,A27381495,NCI,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/NCI/C127154,false,Ad-CD154 ISF35,SY,ENG
2363,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C4289998,A34969225,DRUGBANK,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/DRUGBANK/DB17181,false,Ad-ISF35 transduced CLL B-cells,SY,ENG
2364,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C3827142,A29942324,PDQ,NONE,false,chimeric Ad11p/Ad3 oncolytic virus,SY,ENG
2365,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C3827142,A31507189,MSH,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSH/M000675577,false,enadenotucirev,NM,ENG
2366,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C3827142,A30929902,DRUGBANK,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/DRUGBANK/DB14873,false,Enadenotucirev,IN,ENG
